p1,p1_units,d1_sample_idx,d1,p2,p2_units,mean_cost,std_cost,cv_pct,min_cost,max_cost,median_cost,q25_cost,q75_cost
3,150,54,67.87906224042858,1,50,21706.817806322615,15006.057334264378,69.13061816870051,12742.34291888052,83894.66345248885,15413.932203661383,14294.522980110498,19195.873420809643
3,150,54,67.87906224042858,2,100,19219.423945141552,7863.457925525624,40.91411869559917,14009.454173128384,66894.66345248887,17462.465954313404,15990.172618447375,18995.676659854278
3,150,54,67.87906224042858,3,150,20165.3221537045,3066.0557895729557,15.204596119034486,14906.070181801188,29894.66345248887,20226.251588081464,17849.653453259227,22093.26642034403
3,150,54,67.87906224042858,4,200,23112.1680715583,3601.1698715439184,15.581272429285843,14888.567347932678,30155.47952593816,23373.9207153022,20460.539063346147,25889.26936192677
3,150,54,67.87906224042858,5,250,26577.729058560897,3714.63447626691,13.97649313108035,17316.43654654552,33605.47952593816,26769.60970957295,24525.758601503378,29330.792911753088
3,150,54,67.87906224042858,6,300,29639.58093500415,3884.59864718646,13.106118658374061,20202.216262141475,37055.47952593816,30082.40851204715,26996.207690461684,32132.861853460494
3,150,54,67.87906224042858,7,350,33170.24995412161,3878.26401578969,11.691995149731428,23186.541777123985,40505.47952593816,33552.04179357095,30852.661319429128,35775.90754733277
3,150,54,67.87906224042858,8,400,36374.11952195537,3952.7424321229973,10.866908901360835,25380.48484152006,43849.655885693464,36842.34275204608,33797.654508342035,38963.97806258633
3,150,54,67.87906224042858,9,450,40111.41459572491,3808.426662153276,9.494620672289077,28830.48484152006,47405.479525938164,40054.39829546963,37891.855939609595,42765.23106154791
3,150,54,67.87906224042858,10,500,43476.484345841876,3708.203108642327,8.529215654018223,31730.48484152006,49805.479525938164,43850.04576216789,41112.54515595314,46288.64159554848
3,150,55,112.53495772607234,1,50,32965.031922869326,22410.342118029123,67.98216416251081,13400.758731206504,82270.01632124455,18482.17011691856,14559.999833846123,50765.98335112857
3,150,55,112.53495772607234,2,100,22652.081880203197,13140.022286494943,58.00801160788084,13974.142819949342,63321.455597479995,16388.902515186026,15051.564637699163,20154.69246855907
3,150,55,112.53495772607234,3,150,18497.10991882208,3361.8046910207977,18.17475652020606,14483.399821435301,33770.01632124456,17963.576387821522,16219.364014184164,19300.712656971733
3,150,55,112.53495772607234,4,200,20026.221695090684,2679.3649294121433,13.37928327273524,14676.113267565888,26149.504875775016,19831.525178022726,17981.53716767799,21779.31606685085
3,150,55,112.53495772607234,5,250,23235.447572794463,2916.657742999762,12.55262130786226,17254.22450218932,29599.504875775016,23363.8838300251,21355.540282924732,25003.12621587328
3,150,55,112.53495772607234,6,300,26405.569787757133,3243.594057026518,12.283749538820409,18273.05865697622,33049.50487577501,26712.351851532992,23928.958982764187,28398.162175105906
3,150,55,112.53495772607234,7,350,29870.217506734884,3420.907869824574,11.452571006733567,21034.711890391223,37019.75080241671,30370.266478499987,27724.22466627726,31840.59553740736
3,150,55,112.53495772607234,8,400,33641.01630082607,3506.600004771683,10.42358522529409,22928.626966993103,40469.75080241671,34106.777470167064,31523.513058321805,35317.89365823583
3,150,55,112.53495772607234,9,450,36804.28322284869,3373.840401917716,9.166977608256154,27345.984794982196,43919.75080241671,37012.56556896368,34793.47764171367,38663.83235065498
3,150,55,112.53495772607234,10,500,40198.996173499865,3465.1715724675473,8.620045031750994,30795.984794982196,47369.75080241671,40458.644813557316,38104.268746182825,42089.049610877744
3,150,56,83.5680265915885,1,50,24961.939037133423,15082.983937503843,60.42392746439438,13477.550077067259,71360.59435207809,16542.964863008325,14783.19552679034,33150.725535051075
3,150,56,83.5680265915885,2,100,18095.32264413414,5492.075773344795,30.35080325094469,13636.89157421886,49610.59435207807,16970.54474689369,14847.187683371609,19102.69441013965
3,150,56,83.5680265915885,3,150,18796.98303871751,2716.1116027438597,14.449720985273476,14326.20854816833,27393.926162915373,18136.77042507696,16806.89342760749,20728.475349717453
3,150,56,83.5680265915885,4,200,21798.87372042388,2967.612535506481,13.613604875035607,16136.47979937944,30843.926162915373,21232.166407978166,19693.082614735376,23898.350184565024
3,150,56,83.5680265915885,5,250,24884.007176399,3089.103356162345,12.414010871577691,18662.1734718601,34293.92616291538,24346.583233066893,22632.490719911482,27109.295079354626
3,150,56,83.5680265915885,6,300,28276.578765537786,3115.133517299816,11.016656375333495,22440.48666318079,37743.92616291538,27689.337555760725,25953.81690247673,30274.41167514018
3,150,56,83.5680265915885,7,350,31365.02154472386,3233.8987571880693,10.310526178267738,21849.93461366448,39106.277044306684,30960.30343177956,29219.210576907313,33534.03581232059
3,150,56,83.5680265915885,8,400,34679.02852128852,3458.2202282619483,9.972079310523476,25027.481467476795,42556.277044306684,34387.165811199986,32627.581505873168,37104.702502931796
3,150,56,83.5680265915885,9,450,37895.78866903305,3540.4526555457705,9.34260185601808,28477.481467476795,46006.277044306684,37521.896479428324,35762.447207384015,40434.03581232059
3,150,56,83.5680265915885,10,500,41411.944339958754,3436.5506754252638,8.29845285025486,31927.481467476795,48406.277044306684,41204.201790731924,39231.98549311886,43667.34778632109
3,150,57,74.57155162705729,1,50,20455.915147677533,11481.776475688772,56.12937085824956,13024.911951214064,67255.31605618296,15592.66503285527,14312.71759905425,19783.419329976034
3,150,57,74.57155162705729,2,100,17516.9350351949,3814.291099136684,21.77487723436228,13943.39143286192,41005.31605618295,16463.01534919446,15099.928051512365,18660.998008245482
3,150,57,74.57155162705729,3,150,19192.531006710054,2972.8627295095307,15.489685693200988,14757.266048360747,29233.81105113776,18635.91316308669,17119.768555126167,20894.51405388992
3,150,57,74.57155162705729,4,200,22044.598658473642,2941.567903889437,13.343712668403414,17021.21590070177,30903.57048757443,21871.756533834803,19823.558219965635,23907.607181506173
3,150,57,74.57155162705729,5,250,25237.978042061128,3104.265029652741,12.299975158387223,19243.631934366364,34353.570487574434,25181.01362322967,22894.35355877317,27307.922045971332
3,150,57,74.57155162705729,6,300,28784.400430573834,3299.256503799995,11.461960139686058,22143.631934366364,38068.17298163768,28566.897157397296,26412.369015741348,30778.006916869104
3,150,57,74.57155162705729,7,350,32079.255923432615,3275.490972101768,10.210620158771054,25747.499430109474,41518.17298163768,32015.508662182237,29894.589135921044,34207.92204597133
3,150,57,74.57155162705729,8,400,35391.24114174712,3282.3584369168325,9.274493719422,29197.499430109474,44968.17298163768,35420.66018514531,33119.20282866259,37268.877098853765
3,150,57,74.57155162705729,9,450,38837.38792957677,3356.8313518031773,8.643298457378409,32647.499430109474,47893.17298163768,38966.178079117744,36449.704566388245,41089.42359799557
3,150,57,74.57155162705729,10,500,42436.57310078387,3226.520545013024,7.603159985021092,35547.49943010948,49743.17298163768,42687.92976030534,40468.78836872648,44576.79025206169
3,150,58,47.638803506151774,1,50,17585.83134742037,7110.905898446665,40.43542644055749,13334.314743722898,71265.61656985283,15849.01242947893,14215.862291424079,18184.996270634598
3,150,58,47.638803506151774,2,100,18358.874846543607,3342.099052292867,18.20426948943485,13442.62074124808,39765.616569852835,18220.369542152745,16387.145441787343,19935.919759686385
3,150,58,47.638803506151774,3,150,21014.681623377517,2814.0771551500457,13.391005419846861,14369.8219208794,27982.042271621354,21280.016346769407,19299.25649707455,23099.31568380797
3,150,58,47.638803506151774,4,200,24175.299234529954,3080.516331098688,12.742412415308346,16194.488545756609,32557.042271621354,24451.028191338897,22152.74241322821,26312.340375133455
3,150,58,47.638803506151774,5,250,27216.50297269909,3416.686720295854,12.553731549285141,17149.15288239605,35425.902711466115,27299.824336696503,25470.707541401676,29821.01942802927
3,150,58,47.638803506151774,6,300,30776.887231384553,3474.7451680879117,11.290112420935671,19990.75198722492,38875.902711466115,31173.10081725289,28908.377957766697,33365.08620178423
3,150,58,47.638803506151774,7,350,34203.75687450325,3547.3194712954414,10.371139884752676,22890.751987224925,42325.902711466115,34585.42719700017,32054.054594011974,36576.796561455136
3,150,58,47.638803506151774,8,400,37550.45692533428,3531.476671100446,9.404617041338462,26055.269104389496,45775.902711466115,37928.399129651036,35594.296306131626,40056.600887352266
3,150,58,47.638803506151774,9,450,41043.15969121916,3403.2693771680074,8.291928308570522,29505.269104389496,48175.902711466115,41182.60246119717,39259.63449843461,43506.600887352266
3,150,58,47.638803506151774,10,500,44469.042805840705,2943.1759758164035,6.618482859338356,32955.269104389496,50575.902711466115,44944.1224811751,42839.49149022174,46587.684410365735
3,150,59,72.07741053013137,1,50,17979.344610684155,8097.455101733422,45.03754323125628,13132.28849229318,64738.29598529301,15350.345383193267,14193.91334792219,17662.907729269275
3,150,59,72.07741053013137,2,100,18087.453311792095,3987.165027055215,22.0438165524153,13408.155456038745,42978.135072904384,17408.167187535153,15650.77677853966,19337.13889946207
3,150,59,72.07741053013137,3,150,20008.631310019176,2807.306768213199,14.030478770466729,14296.096847090936,27218.643672401464,19739.118860350067,18034.38193996834,21971.93341176959
3,150,59,72.07741053013137,4,200,22929.75170853188,2995.245917945357,13.062705414428292,16332.139079142413,30246.898440233617,22616.633450184512,20909.391760380207,24999.180959639078
3,150,59,72.07741053013137,5,250,26124.748885703102,3243.322367104503,12.414750401216018,17832.139079142413,34118.643672401464,25855.098894748295,23947.912673508672,28350.775490223794
3,150,59,72.07741053013137,6,300,29397.43897611194,3279.361265023631,11.155261748101278,20704.34572168145,37568.643672401464,29224.17391218728,27298.503265945288,31487.865365193302
3,150,59,72.07741053013137,7,350,32664.651838149166,3373.7584512298677,10.328469037253422,23777.76112143772,40596.898440233614,32627.586172514428,30547.989976893245,35001.88794311215
3,150,59,72.07741053013137,8,400,35829.34462645564,3210.8172791958623,8.96141783409865,27802.76112143772,44046.898440233614,35994.189481927766,33878.99608289478,38199.05122427349
3,150,59,72.07741053013137,9,450,38905.157569079645,3099.889483491664,7.967811151998365,30677.76112143772,47496.898440233614,38939.716673843475,37286.79259207505,40921.48717861695
3,150,59,72.07741053013137,10,500,42305.01678364823,3059.9714208502637,7.233117141872891,33577.76112143772,49321.898440233614,42388.68221468887,40534.137717510646,44717.00936427252
3,150,60,80.51035510902791,1,50,25540.035500809594,17677.598713306634,69.21524722526823,13414.869670792377,80801.58556773223,15984.317220158668,14563.071525124278,29753.40185788042
3,150,60,80.51035510902791,2,100,18436.198969834262,6217.968057269153,33.72695243440981,13457.14211066036,48551.585567732225,16797.363026122897,15238.21114246399,18837.079073073855
3,150,60,80.51035510902791,3,150,18964.655393467572,2655.3848217476097,14.001756249482206,14251.174199397223,26322.8376452149,18925.35681357538,17011.95765394527,20796.12958769354
3,150,60,80.51035510902791,4,200,21746.148244436863,2994.25210502157,13.769114747884442,15803.335360213912,29607.509915996237,21435.382591265385,19638.28475747464,23834.59297484495
3,150,60,80.51035510902791,5,250,25106.65247896013,3243.6149413282938,12.919344560357088,18318.664601402175,33057.50991599624,25128.465745432448,22618.234544231265,27316.16068404615
3,150,60,80.51035510902791,6,300,28589.81258854432,3187.790938440831,11.150093861469207,21218.664601402175,35310.20284846309,28578.54957246319,26386.641681054058,30840.03165780369
3,150,60,80.51035510902791,7,350,32059.23348010635,3352.643150513493,10.45765224734366,24385.59166092085,38760.20284846309,32187.894304729904,29417.52210186606,34403.00003978425
3,150,60,80.51035510902791,8,400,35372.99749262452,3374.190356766812,9.538887275443226,27835.59166092085,41341.46018710701,35637.89430472991,32779.36383685344,37692.73209651453
3,150,60,80.51035510902791,9,450,38989.391159119,3524.5254959605372,9.03970385579157,31924.98551834703,46818.76667667471,38993.265315766635,36229.36383685344,41608.021254293526
3,150,60,80.51035510902791,10,500,42612.55538493531,3246.0391825203537,7.617565182837911,35438.3710231591,49218.76667667471,42633.58456638134,40212.128618643255,45211.89381188689
3,150,61,64.4587037032327,1,50,20060.091754771835,12249.313359645234,61.06309736460405,12825.582704981534,75090.23089341719,15865.515235981064,14143.517076136526,18411.43353882763
3,150,61,64.4587037032327,2,100,18757.403035154064,5815.4171264680845,31.00331701339017,13924.187152820621,58590.23089341719,17633.023569285622,15709.055340587765,19787.4196430632
3,150,61,64.4587037032327,3,150,20216.12165115596,2911.9910002857237,14.404300936323342,13906.478111672457,29241.22521670296,20183.30236523765,18270.867093633286,22294.71756625905
3,150,61,64.4587037032327,4,200,23278.497078994886,3226.096366858428,13.858696959304401,15809.686391841691,32691.22521670296,23340.486004155027,21261.285572594137,25622.306357229954
3,150,61,64.4587037032327,5,250,26445.15820691612,3399.1166333548263,12.853455467193484,18473.33922526906,35566.22521670296,26532.935168060438,24321.794263910993,29083.301575341648
3,150,61,64.4587037032327,6,300,29494.579270988168,3423.0771578680874,11.605783986331137,21373.33922526906,39016.22521670296,29469.242837424375,27345.016469575705,31881.924670535038
3,150,61,64.4587037032327,7,350,32673.109259387573,3538.7073611592546,10.830641592956201,24213.779360358483,42466.22521670296,32737.031353352337,30416.364964455424,34982.64820928534
3,150,61,64.4587037032327,8,400,36002.0005001447,3707.343939042631,10.297605376200499,27663.125613816963,46491.22521670296,35826.33701344913,33866.364964455424,38229.22669662927
3,150,61,64.4587037032327,9,450,39543.49224474598,3661.2290018714257,9.258739666216206,31113.125613816963,48891.22521670296,39584.8908381201,37384.088231040885,42260.06407980099
3,150,61,64.4587037032327,10,500,42976.89014287921,3401.053567140334,7.913680016942433,34563.12561381696,51291.22521670296,42910.609651494684,40839.94846876711,45480.5048837178
3,150,62,82.85900930777753,1,50,25086.344933019605,18169.788193728105,72.4289976967204,13435.525288808025,84792.43024300763,15719.492242684682,14333.262219022916,29363.607712680918
3,150,62,82.85900930777753,2,100,20218.991255512483,12002.02550570815,59.360159733171315,13786.695794146259,72868.699492885,16581.71551688185,15587.03980516122,18390.54071784794
3,150,62,82.85900930777753,3,150,20019.62069076094,6308.24937618334,31.51033415480543,14348.185742658918,51118.69949288499,18797.316148169695,17364.13866992291,20805.75602596899
3,150,62,82.85900930777753,4,200,21396.889436698042,2658.231412211771,12.42344790384629,15097.6416649969,27712.162252482754,21502.5774110612,19598.01798138471,23480.647450733482
3,150,62,82.85900930777753,5,250,24615.511090859793,2979.807195947892,12.105404535168686,16470.71447664481,31239.98587561816,24808.492930700377,22903.650176766314,26712.946795608346
3,150,62,82.85900930777753,6,300,27959.893911291463,3147.886333460561,11.258577530543858,19216.166968792808,35216.1488324594,28073.254224044464,25977.492959693664,30162.946795608346
3,150,62,82.85900930777753,7,350,31533.29054802619,3313.948142207967,10.509363547583847,22116.166968792808,39241.1488324594,31663.436080017385,29508.763986842136,33810.234857926655
3,150,62,82.85900930777753,8,400,35020.11339524816,3172.518371381294,9.059132206612928,25102.818994549893,42192.60735744837,35088.427136875005,33339.681000423094,37059.887002349446
3,150,62,82.85900930777753,9,450,38398.49187401918,3226.6403773684474,8.403039337989277,28552.818994549893,46141.1488324594,38538.427136875005,36648.5888656346,40386.76500304475
3,150,62,82.85900930777753,10,500,41614.57456321102,3291.3542457946155,7.909138277492585,32002.818994549893,48567.60735744837,41829.35881787748,39860.25475021984,43559.8338537217
3,150,63,86.31997176915094,1,50,26427.498930660404,19483.778870653427,73.72539838814986,13014.931580744615,84801.53701177712,16005.52023823683,14432.191220233824,29991.512647196763
3,150,63,86.31997176915094,2,100,19775.17423669326,10266.373084539175,51.91546209231218,13965.067481369952,73051.53701177714,16894.65408149331,15139.442164727534,18566.013525087274
3,150,63,86.31997176915094,3,150,19724.35372267072,4449.584556174857,22.558835735442155,14372.52392209685,46301.53701177713,19157.844777833285,17183.13938315312,21020.715858538373
3,150,63,86.31997176915094,4,200,21741.548406134974,3240.8052507914235,14.906046203576473,15253.77110346519,30854.390862773977,22073.48579306383,19660.455459200915,24108.93571793449
3,150,63,86.31997176915094,5,250,24735.90386412042,3535.5795346485916,14.293310461062115,16859.616550541985,34304.39086277397,25271.02139710633,22274.840158842537,27272.404701312294
3,150,63,86.31997176915094,6,300,28081.3633484541,3674.711284717679,13.085943296695296,20356.12989219698,37754.39086277398,28835.354686864273,25495.314741714807,30548.371048461006
3,150,63,86.31997176915094,7,350,31184.646512753017,3595.062855953935,11.528310428286328,22131.12989219698,41204.39086277398,31627.69840555353,28819.763305593813,33885.02930390543
3,150,63,86.31997176915094,8,400,34413.462764095486,3797.0883323548733,11.033729323851944,26424.091725853792,45143.10068034969,34877.65150879816,31751.3342279555,37383.77392962414
3,150,63,86.31997176915094,9,450,37708.70003424555,3597.747787505576,9.54089582573317,29874.091725853792,48068.10068034969,37779.46900821493,35152.143665423224,40647.31740414136
3,150,63,86.31997176915094,10,500,41314.26540256267,3444.9421001574015,8.338384009954384,34256.912921958035,50468.10068034969,41581.668944172634,38935.84803973241,44184.5566133213
3,150,64,103.15907415386572,1,50,29634.518400778143,20513.160350342154,69.22049507578136,13142.071534107075,85009.19893575691,19497.376866552564,14381.429982935555,36646.28676429395
3,150,64,103.15907415386572,2,100,20659.060950332314,12351.616728730258,59.787890448774604,13480.079879721954,73259.19893575691,15873.716007929732,14995.8805973708,18357.460564783603
3,150,64,103.15907415386572,3,150,18591.54474079855,4364.987253246238,23.47834628107805,14629.705357499606,46009.19893575689,17737.417240793526,16065.114716409556,19293.116946873924
3,150,64,103.15907415386572,4,200,20289.089150194923,2862.6575250626465,14.109344701830265,15228.786685717663,29916.49862772605,20087.673613756346,18590.28823015625,21786.097901412588
3,150,64,103.15907415386572,5,250,22943.29525447604,3179.3283283980704,13.857330837329526,15285.052206442795,32547.965313393357,23118.451299325716,20458.430354010434,24972.88385995713
3,150,64,103.15907415386572,6,300,26144.476982425545,3339.9711727198487,12.775054459743046,18550.491156635377,35997.96531339335,26281.329428347024,23837.21151163077,28504.382132036597
3,150,64,103.15907415386572,7,350,29488.20854105827,3312.5213872134673,11.233376156443134,20932.438944689056,39447.96531339335,29746.209826954917,27851.63781249425,31790.436382551787
3,150,64,103.15907415386572,8,400,32869.48426275673,3166.694223550839,9.634146365779491,23333.682861354882,40567.147379883,33105.35835144135,31273.363993834384,34903.43921767384
3,150,64,103.15907415386572,9,450,36393.148762481986,3186.600484590122,8.756045005578677,27908.682861354882,44017.147379883,36631.329428347024,34807.225328064014,38694.625979098746
3,150,64,103.15907415386572,10,500,39891.13072159427,3241.134441663667,8.124950040358577,30233.682861354882,47143.49992777336,40223.795296286335,38256.21929613453,42057.277718741076
3,150,65,46.94512563442768,1,50,17165.290315585273,6405.751139259373,37.31804718410881,12679.440923720222,69212.69536330021,15645.561075909927,14323.722499348401,17469.620842859345
3,150,65,46.94512563442768,2,100,18219.461915124135,3881.614330778788,21.304769311307847,14067.194955652409,47212.69536330021,17634.99693366808,16193.04566222959,19569.339991930632
3,150,65,46.94512563442768,3,150,20748.92960226459,2991.2754018939054,14.416528752246718,13695.452123285246,30113.563163937855,20409.107417156396,18851.168816626636,22479.912229389796
3,150,65,46.94512563442768,4,200,23843.68064629218,3093.3203324575666,12.97333401812104,15366.819570133404,30902.27623177979,23527.075490001094,21688.65214713275,25515.48945625133
3,150,65,46.94512563442768,5,250,27218.01247654011,3325.213957155717,12.21696095562379,18004.374130453154,34865.70154984003,26904.070855811202,24869.879803086253,29282.967095938962
3,150,65,46.94512563442768,6,300,30768.579260647377,3473.1093880870217,11.287844520429594,20921.13969002698,39501.61195088991,30292.830904935494,28620.514932127444,32884.8955840694
3,150,65,46.94512563442768,7,350,34058.73101694396,3584.5017544734815,10.524472425852329,24251.63308019623,42951.61195088991,33751.720252347906,31672.965226898094,36215.3997920981
3,150,65,46.94512563442768,8,400,37931.17564703184,3721.1660153500547,9.810310257655408,27701.63308019623,46607.92367036062,37848.30254812515,35710.74066901545,40261.11661356152
3,150,65,46.94512563442768,9,450,41218.88802673857,3605.2413538441742,8.746575966594405,31151.63308019623,49007.92367036062,41345.31276608421,38806.54629107283,43756.86259186189
3,150,65,46.94512563442768,10,500,44752.15594457337,3137.7611593247298,7.011418987748708,36472.82222836855,51407.92367036062,44873.13707603549,42950.274234726225,46925.78412079597
3,150,66,43.11293732967995,1,50,18544.66371721412,8800.302275308928,47.45463390171929,13014.419843278085,69304.67980604476,15913.92320332774,14586.643901784413,18464.493507095358
3,150,66,43.11293732967995,2,100,18829.41835343804,3991.8639793030347,21.200144924148255,13757.524077354696,47804.679806044755,18176.959989814466,16438.176386131585,20739.48408611712
3,150,66,43.11293732967995,3,150,21040.131483846642,3053.2957406030832,14.511771197567,14600.855937669177,27939.025541359013,21134.26264427475,18707.677426116737,23250.65126460258
3,150,66,43.11293732967995,4,200,24328.722052175362,3353.125913907927,13.782581373229613,15483.991987359617,31525.455019642686,24326.67134361442,22076.931487054862,26573.868734236585
3,150,66,43.11293732967995,5,250,27732.435768981446,3462.085312650914,12.483884724338692,18045.861695317788,34839.025541359006,27760.00318284223,25275.601789283086,30037.789426599313
3,150,66,43.11293732967995,6,300,31226.777747095217,3627.612182656252,11.616991711524575,20308.6359463321,39846.87306523252,31210.475179718524,29287.701509267303,33640.85946056732
3,150,66,43.11293732967995,7,350,34735.203536817324,3821.306661743965,11.001250237942607,23972.973463146547,43296.87306523252,34704.543929702384,32427.398746835046,37308.45517469713
3,150,66,43.11293732967995,8,400,38103.145885140664,3773.387547647981,9.903086634952926,27362.08946976358,46813.553277677755,38154.543929702384,36091.76565232106,40363.76427426571
3,150,66,43.11293732967995,9,450,41482.25523740408,3733.024347711933,8.999087263572658,30812.08946976358,49213.553277677755,41500.068718409835,39572.75419927253,43697.10909644011
3,150,66,43.11293732967995,10,500,44963.66971886445,3295.9996088048147,7.3303616662364695,34262.08946976358,51613.553277677755,45291.24314745637,43434.698862308,46900.103893240645
3,150,67,86.72469232399823,1,50,24030.02486216078,14935.54857386672,62.15369588478951,13433.402057387948,82884.57479514428,15904.345002702767,14197.629655703038,30719.11836020214
3,150,67,86.72469232399823,2,100,18226.16939171452,7150.65390406082,39.23289502242558,13692.269685954441,65884.57479514426,16389.251764415516,14958.082849327993,18164.908385736875
3,150,67,86.72469232399823,3,150,18388.80266213288,2507.692027518498,13.637059865145327,14157.274993076979,26744.206413458367,18108.011314026,16356.794398103752,19811.41342190887
3,150,67,86.72469232399823,4,200,21378.14610517625,2914.0691713640435,13.631065841852703,15473.600510486292,30194.206413458367,21242.55990611409,19283.185054909234,23060.567057084045
3,150,67,86.72469232399823,5,250,24773.729048949317,3188.460799683478,12.870330475414255,16973.600510486292,33644.20641345836,24941.824107348955,22596.958601845505,26488.590694691222
3,150,67,86.72469232399823,6,300,28149.362264314437,3168.735220632591,11.256863267022094,19589.792600947978,37094.20641345836,28295.082506513885,25945.29033991778,30043.364204861922
3,150,67,86.72469232399823,7,350,31532.08953997755,3263.6077754643065,10.35011578070836,22489.792600947978,40544.20641345836,31718.41707089031,29397.403963708486,33463.7446691035
3,150,67,86.72469232399823,8,400,35126.29714958487,3276.903360374484,9.32891772343619,25641.226521005232,43994.20641345836,35483.1949161297,32418.537685524836,37084.5531317024
3,150,67,86.72469232399823,9,450,38334.96004318025,3171.053638323358,8.271962810842908,29091.226521005232,47300.32792207013,38709.3861478181,35868.53768552483,40396.139764212916
3,150,67,86.72469232399823,10,500,42061.31987126754,3213.7011919365386,7.640514377038954,32541.226521005232,49882.890145535566,42282.46059491058,39872.869586820416,44180.4464938374
3,150,68,119.14624621317233,1,50,37545.079717076944,22674.183780589476,60.39189143145269,13696.98516751916,89994.64639178767,33239.39498905647,15383.481223169265,52348.03918798097
3,150,68,119.14624621317233,2,100,23017.812757020565,14493.387287168616,62.965962231785255,13756.6647379427,78244.64639178767,16328.424479449739,14850.093951416595,23460.56774760892
3,150,68,119.14624621317233,3,150,18045.255924038833,5265.736679305256,29.18072595629165,14838.89483887616,56494.64639178768,17099.53008913531,15711.181060742227,18675.193014212204
3,150,68,119.14624621317233,4,200,19600.891308363018,2718.058391880495,13.867014255218049,14919.97879800966,29994.64639178768,19100.95038847644,17742.064182870112,20994.308523573003
3,150,68,119.14624621317233,5,250,22534.523415259773,2953.3998468622813,13.106111864173345,15650.070151275093,30061.75471028099,22093.44643446459,20295.249065698343,24569.59178695529
3,150,68,119.14624621317233,6,300,25615.87395138762,3161.5367746453812,12.342099983179061,18272.72357086489,33511.75471028099,25287.04680087434,23240.314099410996,27755.703283615218
3,150,68,119.14624621317233,7,350,28799.98429985231,3320.9443496705953,11.531063055779601,20707.798936560706,36961.75471028099,28608.07474405395,26580.663330539457,31154.55169048056
3,150,68,119.14624621317233,8,400,32283.791866735526,3180.353263258486,9.85123828200444,23607.798936560706,40411.75471028099,32295.124148539653,30097.48362410269,34604.55169048056
3,150,68,119.14624621317233,9,450,35915.50984559014,3573.996867083851,9.951123852757117,25695.98426022254,43861.75471028099,36082.37630922692,33483.36571025253,38375.71663749074
3,150,68,119.14624621317233,10,500,39449.80011759636,3673.7262038072295,9.312407649357352,28609.12070657152,47130.561872774415,40095.72139963115,36997.48362410269,41843.58759215909
3,150,69,101.00572174893418,1,50,27941.442047543755,20349.454631468685,72.8289348733078,13497.289020172488,86565.10725343713,15965.971480254455,14323.207254788409,38919.692009753904
3,150,69,101.00572174893418,2,100,20241.66113265438,11618.993380327858,57.40138274315735,13350.117371594955,64065.10725343714,16097.362015702449,15133.174990133775,18421.878404275318
3,150,69,101.00572174893418,3,150,19064.471770353077,4219.299918946295,22.131743117622992,14289.802533834843,42315.107253437134,18345.050676717532,16358.821451122109,20425.020773904955
3,150,69,101.00572174893418,4,200,20878.654965337988,2952.9145730353866,14.143222242705347,14731.859285988132,27474.384582241935,20672.408407734223,18536.718777758364,23217.01689001616
3,150,69,101.00572174893418,5,250,23938.40824365654,3306.86847535029,13.814070015397034,16286.925832854751,30924.384582241935,23988.484373221785,21492.667382906533,26324.251453810255
3,150,69,101.00572174893418,6,300,27160.764267147988,3596.104234259629,13.240070120593986,18028.710562098906,37676.171846345766,27100.651455645886,24660.97420014657,29598.238541133243
3,150,69,101.00572174893418,7,350,30712.462416621187,3675.844052182894,11.968574848604698,20984.917541298983,41126.171846345766,30649.371534789894,28359.935875748593,33048.23854113325
3,150,69,101.00572174893418,8,400,34155.14120422832,3727.000988903312,10.911976520951754,25288.82499536252,44576.171846345766,33917.72505836956,31703.149832544143,36583.163755118076
3,150,69,101.00572174893418,9,450,37851.20477518126,3851.363517627355,10.175009066429148,25997.879476596823,47642.32088146408,37683.384143842755,35935.26899527197,40033.163755118076
3,150,69,101.00572174893418,10,500,41470.79967096382,3768.457922180567,9.087015326639793,29444.545975847082,50042.32088146408,41253.68482215723,39554.10217500951,44278.586622665665
3,150,70,106.22825685835545,1,50,34998.44512309777,21724.591056131,62.0730177575618,13222.012132864369,86375.98031882309,27613.42390104649,14798.00916784266,50438.968873105856
3,150,70,106.22825685835545,2,100,22983.68576993449,14869.633003758227,64.69646841069134,13787.93525400084,74625.98031882307,16338.687463762586,14908.820564456908,22885.243884086463
3,150,70,106.22825685835545,3,150,19631.63764717509,8070.852409578064,41.11145771244115,13962.469291016947,68375.98031882307,17541.445527017517,16040.998635468013,19972.26186103704
3,150,70,106.22825685835545,4,200,19741.484911284806,2878.9074448690944,14.583033939982029,14485.807768360079,27249.043640614498,19847.01817467464,17247.126516532284,21564.155094247013
3,150,70,106.22825685835545,5,250,22550.64466137499,3252.701970874957,14.423986629731358,15697.894306564995,30699.043640614498,22742.426472818097,19892.723015857075,24794.143621638617
3,150,70,106.22825685835545,6,300,25830.45812411862,3420.9198799302103,13.243744510810677,18390.646609564526,34149.0436406145,26248.01488882942,22896.432249626734,28073.653573473777
3,150,70,106.22825685835545,7,350,29133.610568491305,3604.3946507191768,12.371946286044668,21444.312226303842,36742.20062205861,29624.88705420667,26451.722663911063,31781.715602763365
3,150,70,106.22825685835545,8,400,32760.1920048348,3845.4915992887613,11.738306047538542,24395.070138183117,42866.43701181599,33132.98659141616,30096.1569233304,35436.2540658187
3,150,70,106.22825685835545,9,450,36426.94955090098,3940.6246828474086,10.817882725373423,27505.860411556143,46316.43701181599,36676.15978393096,33609.604267984345,38916.36610906163
